date,time,ion_analog,voltage_ion,pressure_ion,conv_analog,voltage_conv,pressure_conv,tags,source_file
2025-07-06,5:20:08,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:20:38,442.0,2.18,2.33e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:21:08,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:24:08,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:25:38,442.0,2.18,2.33e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:26:08,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:27:38,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:28:08,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:32:08,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:39:08,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:39:39,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:40:09,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:46:09,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:47:39,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:49:09,442.0,2.18,2.33e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:49:39,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:54:39,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:55:09,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:56:09,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:56:39,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:57:09,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:57:39,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:58:09,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:59:09,442.0,2.18,2.33e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,5:59:39,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:09:09,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:09:39,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:10:09,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:15:09,442.0,2.18,2.33e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:15:39,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:16:09,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:16:39,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:17:09,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:17:39,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:18:09,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:22:39,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:33:09,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:34:10,440.0,2.17,2.23e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:34:39,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:40:09,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:42:10,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:43:40,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:48:10,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:48:40,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:49:40,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:52:40,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:55:40,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,6:56:10,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:03:10,442.0,2.18,2.33e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:03:40,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:06:40,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:07:10,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:08:40,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:13:10,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:16:40,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:18:10,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:19:40,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:20:10,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:21:40,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:23:10,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:23:40,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:25:40,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:30:10,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:31:10,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:34:10,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:41:41,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:44:11,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:44:41,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:50:41,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,7:51:11,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:00:41,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:01:11,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:01:41,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:07:41,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:08:11,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:10:41,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:14:41,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:15:11,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:15:41,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:16:11,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:16:41,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:17:11,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:20:11,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:20:41,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:21:11,442.0,2.18,2.33e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:21:41,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:23:11,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:25:41,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:29:41,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:30:11,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:33:41,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:39:11,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:39:41,442.0,2.18,2.33e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:40:11,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:42:11,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:43:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:49:12,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:49:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:53:42,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:56:12,440.0,2.17,2.23e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:56:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,8:57:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:00:42,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:01:12,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:08:12,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:08:42,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:09:12,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:09:42,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:10:12,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:12:12,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:15:12,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:15:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:16:12,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:16:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:17:12,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:21:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:23:42,442.0,2.18,2.33e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:24:12,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:25:42,440.0,2.17,2.23e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:26:12,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:27:42,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:28:12,440.0,2.17,2.23e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:28:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:36:42,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:37:42,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:40:12,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:42:12,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:46:13,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:47:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:48:12,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:48:42,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:49:13,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:49:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:51:12,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:53:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,9:56:13,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:00:43,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:01:13,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:01:43,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:02:13,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:09:13,440.0,2.17,2.23e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:09:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:10:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:14:13,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:14:43,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:17:13,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:19:43,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:22:13,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:24:13,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:26:13,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:26:43,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:27:13,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:29:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:30:43,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:31:13,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:32:13,442.0,2.18,2.33e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:32:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:33:13,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:33:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:34:13,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:34:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:37:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:38:13,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:42:43,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:43:13,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:43:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:44:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:46:43,440.0,2.17,2.23e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:47:13,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:48:13,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:48:43,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:54:43,440.0,2.17,2.23e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:55:13,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:55:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:56:13,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:56:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:57:13,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,10:59:43,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:01:13,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:03:44,442.0,2.18,2.33e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:04:14,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:09:44,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:10:14,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:14:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:17:14,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:17:44,440.0,2.17,2.23e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:18:14,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:19:14,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:19:44,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:22:14,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:22:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:23:14,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:23:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:28:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:31:14,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:34:14,440.0,2.17,2.23e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:34:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:36:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:37:14,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:37:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:38:14,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:41:44,441.0,2.18,2.28e-07,194.0,0.959,0.00103,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:46:44,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:47:14,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:48:44,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:49:14,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:50:44,441.0,2.18,2.28e-07,192.0,0.949,0.000983,"IG on, CG on",arduino_data_log20250702_154929.csv
2025-07-06,11:51:14,441.0,2.18,2.28e-07,193.0,0.954,0.00101,"IG on, CG on",arduino_data_log20250702_154929.csv
